MGI ID,Appr Gene (h),PSD95 Complex  ,NR Complex ,mGluR5 Complex,human ibaq protein group id,mouse ibaq protein group id,"iBAQ mPSD01 (Log2, normalised)","iBAQ mPSD02 (Log2, normalised)","iBAQ mPSD03 (Log2, normalised)","iBAQ hPSD01 (Log2, normalised)","iBAQ hPSD02 (Log2, normalised)","iBAQ hPSD03 (Log2, normalised)","iBAQ hPSD average (Log2, normalised)","iBAQ mPSD average (Log2, normalised)",Average fold change (mPSD from hDB/hPSD from mDB),t-test Significant (Perm 0.01),t-test p value
MGI:107943,CCT6A,NO,NO,NO,885,248,1.423408,1.076665,1.805501,0.9937112,1.569062,2.092047,1.5516067333333332,1.4351913333333333,0.9224768425736241,,0.774996096358611
MGI:1914740,KIAA0776,NO,NO,NO,2334,2114,1.207317,1.899223,1.710685,-0.7017503,-0.6315841,0.6708011,-0.22084443333333334,1.6057416666666666,3.5469674722916573,,0.0205734484257968
MGI:1921367,ACTR3,NO,NO,NO,898,223,0.2254768,1.899702,1.524498,2.158842,1.70269,2.52134,2.127624,1.2165589333333333,0.5317923516577078,,0.178969224041341
MGI:1913739,RPL35,NO,NO,NO,1963,1282,1.960582,0.5014532,1.237938,0.4004463,0.73272,-0.3870945,0.2486906,1.2333243999999999,1.978810966505574,,0.140285438793285
MGI:1346089,RGS7,NO,NO,NO,912,320,1.444454,1.840719,1.542886,0.9932535,0.6282856,1.927531,1.1830233666666667,1.6093529999999998,1.3438104303879594,,0.351669746768162
MGI:103574,AMPH,NO,NO,NO,1718,1776,1.652445,1.169742,1.279278,1.670165,1.886843,1.846425,1.8011443333333332,1.3671550000000001,0.7402121217898753,,0.0539074034179639
MGI:107996,SLC8A2,NO,NO,NO,365,991,1.563795,1.040727,1.286417,-2.195617,-0.8032331,-1.661608,-1.5534860333333331,1.2969796666666669,7.212331455967885,+,0.00275203409360893
MGI:103010,EPB41L1,NO,NO,NO,766,1999,1.511734,1.428654,1.305252,0.8412434,1.85491,2.099648,1.5986004666666667,1.4152133333333332,0.880633033017066,,0.66257298409845
MGI:3665441,FAM81A,NO,NO,NO,1548,2043,1.497862,1.945648,2.285399,0.1030521,0.5028311,0.2135645,0.27314923333333335,1.9096363333333333,3.1090786223533327,+,0.00313340798774866
MGI:1350927,RPL8,NO,NO,NO,440,915,2.248753,2.00712,1.152945,0.6513799,-0.5954912,-1.073401,-0.3391707666666666,1.802939333333333,4.41407180943165,,0.0249211468443417
MGI:1915347,DYNLL2,NO,NO,NO,1072,780,1.872046,2.009252,1.32452,1.376573,0.3297224,2.404583,1.3702928000000003,1.7352726666666667,1.2878636567792896,,0.595913703135979
MGI:1920960,TUBB2B,NO,NO,NO,982,51,1.922603,2.005742,1.35076,2.690711,2.884248,2.210468,2.5951423333333334,1.7597016666666667,0.5604118368344971,,0.0437374364721672
MGI:99638,MARK2,NO,NO,NO,2159,2092,1.550021,1.434285,2.018631,-1.121128,-0.5363457,-1.34833,-1.0019345666666666,1.6676456666666668,6.3624403845254465,+,0.000889069829884726
MGI:105100,CTNND1,NO,NO,NO,1285,1791,1.564099,1.446792,1.390151,-0.4076698,-0.5114043,0.6191826,-0.09996383333333332,1.467014,2.962834072449054,,0.0126482383231999
MGI:2681842,IGSF21,NO,NO,NO,1681,1717,1.675827,1.452156,1.378182,1.33764,0.9981242,1.088778,1.1415140666666665,1.5020550000000001,1.2839072037283203,,0.0561128437099225
MGI:1860437,OLFM1,NO,NO,NO,581,890,1.597175,2.019996,1.847289,-0.1349337,1.047724,0.4341311,0.4489738000000001,1.8214866666666667,2.5892115896036874,,0.0193962898207961
MGI:1914410,EEF1G,NO,NO,NO,2445,1461,1.599512,1.106511,1.823777,0.9270476,1.753097,1.271099,1.3170811999999998,1.5099333333333333,1.1430211773256185,,0.579003018126227
MGI:95755,SLC2A1,NO,NO,NO,1464,1354,1.808347,0.1630718,1.450494,3.864594,0.4695815,-0.03178383,1.4341305566666664,1.1406376,0.8159242041301548,,0.835165646499968
MGI:96247,HSP90AB1,NO,NO,NO,1978,1194,1.650151,1.353385,1.810236,-1.183732,-0.1021026,-1.290623,-0.8588192000000001,1.6045906666666667,5.515187242602053,+,0.00361022124017718
MGI:1351329,RPS11,NO,NO,NO,803,2290,2.75545,2.132658,0.8802304,0.3707068,-1.064161,-2.357989,-1.0171477333333332,1.922779466666667,7.673725720077975,,0.0377818091599304
MGI:2152971,RIMS1,NO,NO,NO,1823,2308,2.012011,1.323428,1.502135,-0.3153573,-0.4271334,0.2677387,-0.15825066666666668,1.6125246666666666,3.41237295223965,+,0.00403612457440352
MGI:1929266,SND1,NO,NO,NO,1139,470,1.694152,1.343281,1.621858,1.086607,-0.2652683,0.655372,0.4922369,1.553097,2.0861748781805263,,0.0619785930236795
MGI:1926784,TAGLN3,NO,NO,NO,208,643,2.122792,1.720958,1.504682,2.621861,3.341834,1.686644,2.550113,1.7828106666666665,0.5875150307786167,,0.20850541851229
MGI:95697,GFAP,NO,NO,NO,818,272,1.694986,1.633945,1.822789,6.280339,7.516161,6.862833,6.886444333333333,1.71724,0.02779165705148002,+,0.000138582746277649
MGI:107876,UQCRC1,NO,NO,NO,470,124,1.904161,1.814443,1.519117,2.458222,2.771333,1.369084,2.199546333333333,1.745907,0.730198528553197,,0.361368690449545
MGI:1858201,CNTNAP1,NO,NO,NO,1421,1642,1.713424,2.008852,1.993755,2.925751,2.456479,3.468952,2.9503939999999997,1.9053436666666668,0.4846280002731399,,0.0274263299476689
MGI:1915443,RPL24,NO,NO,NO,1727,1532,1.714483,1.233969,1.914024,-0.1296675,-0.9044594,-2.145482,-1.0598696333333333,1.6208253333333333,6.411646858174244,,0.012465979786976
MGI:1927636,RPLP0,NO,NO,NO,307,1418,1.723004,1.733209,1.6311,1.372116,0.6049628,0.4764472,0.8178420000000001,1.695771,1.8377353234374767,,0.0355648753329383
MGI:2442952,CASKIN1,NO,NO,NO,1873,1844,1.885723,1.258821,1.538466,0.01733329,0.4308484,0.9570221,0.4684012633333334,1.561003333333333,2.132583262765143,,0.0287532872770138
MGI:1341265,CAMK2D,NO,NO,NO,2217,1819,1.697448,2.21235,1.816526,0.8922115,2.312263,3.073169,2.092547833333333,1.9087746666666667,0.8803974265877446,,0.793799830491549
MGI:2387581,PPP1R9B,NO,NO,NO,1051,1872,2.265493,2.068722,1.555258,-1.369123,0.2748819,0.6688117,-0.1418098,1.9631576666666668,4.301880551658959,,0.0330892973004535
MGI:97309,NEFH,NO,NO,NO,2412,179,1.971186,-0.0625476,1.568781,1.12175,1.470831,1.584118,1.392233,1.1591398,0.8508087643642621,,0.733020338652041
MGI:1919264,BTBD17,NO,NO,NO,1824,343,1.771101,2.213814,2.395177,-0.7314947,-1.065578,0.3883132,-0.46958649999999996,2.126697333333333,6.047269325573987,+,0.00553763901466134
MGI:88110,ATP2A2,NO,NO,NO,1257,1641,1.548703,2.292362,2.415637,0.7125376,1.078162,0.8288825,0.8731940333333332,2.085567333333333,2.3171851107421144,,0.0141503199707049
MGI:109281,PKP4,NO,NO,NO,2257,2071,1.838085,1.797068,1.989699,0.3525578,0.5330415,0.4948899,0.4601630666666667,1.8749506666666667,2.666204794721708,+,6.09494741174775e-05
MGI:1353472,RPL7A,NO,NO,NO,1670,1557,2.930438,2.207987,1.681198,0,-0.05665735,-2.416101,-0.8242527833333333,2.2732076666666665,8.559107988847883,,0.0239770107239726
MGI:99670,EPB49,NO,NO,NO,1572,550,1.872081,2.103853,2.040044,2.418177,2.363571,2.705397,2.495715,2.005326,0.711833137323727,,0.0179219199793312
MGI:98387,SPTB,NO,NO,NO,1358,735,1.888922,2.228147,2.074326,3.967839,2.844408,2.802948,3.205065,2.063798333333333,0.4533613577489186,,0.0442599169813718
MGI:2443716,SCAI,NO,NO,NO,1299,1406,1.891699,1.737609,1.917969,0.7294241,0.6552717,1.450775,0.9451569333333333,1.8490923333333333,1.8711632081358895,,0.0253902376363563
MGI:1917723,RAPGEF4,NO,NO,NO,1779,1524,2.401295,2.412301,1.603491,-0.5297233,-0.7008436,0.5825412,-0.21600856666666665,2.1390290000000003,5.116075542038321,,0.00820244345119517
MGI:99516,TNR,NO,NO,NO,1176,1146,2.282675,1.27803,1.792927,1.774577,1.896829,1.580313,1.7505730000000002,1.7845439999999997,1.0238263200141104,,0.916500051383239
MGI:1891833,PFKP,NO,NO,NO,342,519,1.361319,2.457761,2.757338,0.6059471,1.601308,1.415807,1.2076873666666665,2.1921393333333334,1.9785615783051171,,0.132875160468311
MGI:3605641,SHISA7,NO,NO,NO,2422,2377,1.995619,2.392668,2.150482,-2.08267,-0.3535632,-1.425115,-1.2871160666666666,2.1795896666666668,11.055602409792135,+,0.00257372587184337
MGI:98775,TMOD1,NO,NO,NO,95,2187,2.026041,2.021713,2.779963,3.798738,2.414713,1.186103,2.466518,2.2759056666666666,0.8762337362529002,,0.8224340780156
MGI:108077,NPTN,NO,NO,NO,2218,2199,2.035611,2.143374,1.856039,-5.449431,-1.962566,-2.290747,-3.2342479999999996,2.0116746666666665,37.94722982677716,,0.00926883093448099
MGI:1915141,RPL4,NO,NO,NO,143,118,1.660118,2.537659,1.8802,1.412633,-0.9503658,0.6347842,0.3656838,2.0259923333333334,3.1608411495364086,,0.0893256603902509
MGI:3580016,AGAP2,NO,NO,NO,1375,1671,2.065425,2.246975,2.030633,-0.0536292,0.2558064,0.5972873,0.2664881666666667,2.1143443333333334,3.5996488246851395,+,0.000756764142714509
MGI:2444851,EFR3B,NO,NO,NO,2392,2259,2.119361,1.355342,2.222529,-0.507649,0.3451293,-1.330498,-0.49767256666666665,1.8990773333333333,5.266154689011465,,0.0125159846385613
MGI:88529,CS,NO,NO,NO,819,152,2.141632,0.8319632,2.077296,1.915302,1.494309,1.183597,1.5310693333333332,1.6836304000000002,1.1115409248508243,,0.764657874824187
MGI:1330861,DCLK1,NO,NO,NO,1370,2031,2.183357,2.26199,2.096886,1.084421,2.228221,1.903934,1.7388586666666666,2.180744333333333,1.3583786290109354,,0.26790465903796
MGI:1858222,SEPT9,NO,NO,NO,2294,2083,2.195653,2.197157,2.124516,2.599073,3.303483,2.898228,2.9335946666666666,2.1724419999999998,0.5900247316702837,,0.0207694262903226
MGI:2681835,NLGN2,NO,NO,NO,1251,2035,2.243683,2.257177,2.996782,-0.2013874,1.175665,0.1091469,0.3611415,2.499214,4.401735633078275,,0.0116643417985029
MGI:98002,RPL12,NO,NO,NO,795,2338,2.901563,2.629795,2.054995,1.948841,1.52805,0.1584111,1.2117673666666666,2.5287843333333333,2.49150413204478,,0.0913976455067873
MGI:1345964,CORO1C,NO,NO,NO,2360,533,1.986817,2.719087,3.107316,2.16735,3.453192,1.891591,2.5040443333333333,2.6044066666666668,1.072042672598087,,0.87160161094514
MGI:97281,NCAM1,NO,NO,NO,2320,462,2.265439,1.54686,2.117333,0.7719357,1.343255,1.245611,1.1202672333333334,1.9765439999999999,1.8103601920169676,,0.0382403457791637
MGI:1330839,LIN7C,NO,NO,NO,636,886,2.476938,2.40591,2.095673,0.483135,0.9955953,-1.0258,0.15097676666666668,2.326173666666667,4.516473988602813,,0.0244421076764785
MGI:1923864,IMMT,NO,NO,NO,350,1737,3.068679,2.055029,2.103279,2.118873,2.851038,1.087488,2.019133,2.408995666666667,1.3102686705475302,,0.556775862935706
MGI:1195966,CTNND2,NO,NO,NO,1457,878,2.389239,2.39464,2.306096,1.355717,1.318319,1.870282,1.5147726666666668,2.363325,1.8006931199242258,,0.00927789568433132
MGI:1918110,SEPT10,NO,NO,NO,1828,1317,1.608063,2.868801,2.417264,-1.801252,-0.2013851,-1.419122,-1.1405863666666667,2.298042666666667,10.842526268364594,+,0.00479371461925831
MGI:99551,CDH13,NO,NO,NO,765,2299,2.780213,2.039337,2.210395,1.606845,2.52437,1.235826,1.7890136666666667,2.343315,1.4684573182625935,,0.27962460349923
MGI:2181743,C11orf41,NO,NO,NO,2352,2243,2.40054,2.162378,2.285214,0.2016464,0.2325534,0.3821425,0.2721141,2.2827106666666666,4.029488083359989,+,2.22476500202188e-05
MGI:1913963,ACTR2,NO,NO,NO,178,1004,1.41634,3.276832,2.220498,1.291514,1.430795,1.867046,1.5297850000000002,2.304556666666667,1.710919245131412,,0.242828149407894
MGI:98889,UBC,NO,NO,NO,1270,928,2.750316,2.522222,2.241663,3.262441,2.99221,2.799437,3.0180293333333332,2.504733666666667,0.7006201243760501,,0.0615095854384795
MGI:2145823,KCTD12,NO,NO,NO,1069,1892,2.463146,2.242829,2.556716,1.491703,0.6526141,1.652825,1.2657140333333332,2.420897,2.2271256689257277,,0.0234072520678523
MGI:1913585,ATP6V1C1,NO,NO,NO,284,687,2.486887,2.302538,2.697965,1.732444,1.334819,2.454321,1.8405280000000002,2.4957966666666667,1.574909214154024,,0.131999001113853
MGI:1355333,NCKAP1,NO,NO,NO,996,1465,2.496038,2.825903,3.174692,2.041199,2.029226,3.055159,2.375194666666667,2.8322109999999996,1.3726999720578228,,0.308894712174499
MGI:1353498,SLC25A3,NO,NO,NO,701,529,2.991856,2.989074,2.302419,3.525662,3.89429,3.596066,3.672006,2.7611163333333333,0.531857009846892,,0.023527737124766
MGI:1859545,SYT7,NO,NO,NO,446,1198,2.813169,2.575828,2.333029,1.080588,1.354013,1.39089,1.2751636666666666,2.5740086666666664,2.4603183440800565,+,0.0015651318524364
MGI:103008,EPB41L3,NO,NO,NO,1004,1987,2.542003,2.036204,2.337655,3.005901,3.421108,3.512124,3.3130443333333335,2.3052873333333332,0.49731884306486845,,0.00926663311171483
MGI:88295,CACNA2D1,NO,NO,NO,2082,1474,2.674235,1.887151,2.341733,0.9811557,1.244409,1.021985,1.0825165666666667,2.3010396666666666,2.327083696462848,,0.00734341901089385
MGI:109602,GPHN,NO,NO,NO,532,2310,2.540854,2.394878,2.510275,0.05442166,0.9187334,0.5319292,0.5016947533333334,2.4820023333333334,3.9457719598233822,+,0.00145750741024218
MGI:95713,GJA1,NO,NO,NO,1398,1714,2.544343,2.168908,2.565374,1.79704,-0.2324225,0.4514536,0.6720237,2.4262083333333333,3.3733561289983416,,0.0451861386206555
MGI:1890563,WASF1,NO,NO,NO,694,2068,2.547977,2.77539,2.531636,0.8169736,2.513426,2.358673,1.8963575333333331,2.6183343333333333,1.6494405723289827,,0.257505077148477
MGI:106586,OMG,NO,NO,NO,1614,867,2.548901,1.805015,2.719959,1.839208,1.229912,1.372755,1.4806249999999999,2.357958333333333,1.8369767073151555,,0.0592242390144063
MGI:2444283,CORO2B,NO,NO,NO,2447,1030,2.655409,3.023824,2.353389,2.580496,2.161231,2.948728,2.563485,2.677540666666667,1.0822664031781764,,0.722158038851871
MGI:95835,HSPA5,NO,NO,NO,125,1476,2.588368,2.550311,2.37083,1.864452,2.048526,0.9667919,1.6265899666666666,2.5031696666666665,1.8360173601832246,,0.0618481756332805
MGI:2446107,PDE2A,NO,NO,NO,2043,2292,2.567207,2.276371,3.316164,-0.5324765,0.8771801,0.4086094,0.2511043333333333,2.7199139999999997,5.535868474361222,,0.00883111583787117
MGI:88407,CKB,NO,NO,NO,732,889,2.355172,3.095579,3.526242,6.245388,6.176479,6.964923,6.462263333333333,2.992331,0.09024980760393335,+,0.00122368603141676
MGI:2386030,GABBR2,NO,NO,NO,867,1839,2.651237,2.586248,2.76703,0.4321046,0.8998462,0.8741776,0.7353761333333333,2.6681716666666664,3.8179429183689026,+,0.000274373041258676
MGI:1924134,CYFIP2,NO,NO,NO,2232,1806,2.658632,2.985739,3.43731,2.434896,2.694204,3.041489,2.7235296666666664,3.027227,1.2343036320266885,,0.348255142608979
MGI:95613,GABRA1,NO,NO,NO,1605,172,3.244497,2.956461,2.472812,1.735059,1.170101,1.564707,1.4899556666666667,2.8912566666666666,2.6413967184277514,,0.00751356299185083
MGI:1098687,AAK1,NO,NO,NO,2421,1690,2.669693,2.173668,2.792243,0.9143792,0.8927187,1.461448,1.0895153000000002,2.5452013333333334,2.742869594927652,+,0.00537391069177318
MGI:104753,NFASC,NO,NO,NO,1867,1538,2.791555,2.338732,2.791217,2.796623,2.671885,3.131873,2.8667936666666667,2.640501333333333,0.8548289463301717,,0.329576781157312
MGI:106913,ABI2,NO,NO,NO,2030,1734,2.828663,3.259623,3.213025,1.594005,2.987582,3.31533,2.632305666666667,3.100437,1.3833165511910224,,0.438855986325506
MGI:107183,CCT8,NO,NO,NO,1692,2048,2.891941,3.366783,2.527494,1.515455,1.455665,1.877305,1.6161416666666666,2.928739333333333,2.4838837708655435,,0.00897638182329542
MGI:2141861,AP2S1,NO,NO,NO,1451,303,2.911942,2.501769,3.022272,2.497406,3.209216,2.619018,2.7752133333333333,2.8119943333333333,1.0258224144622854,,0.898565742344255
MGI:1915051,PLLP,NO,NO,NO,1013,416,3.130319,3.319317,2.731298,5.952176,4.050825,4.857486,4.953495666666666,3.0603113333333334,0.2692121945735218,,0.0305651736105339
MGI:104878,PRKAR1A,NO,NO,NO,683,2286,2.93603,3.220845,3.008042,1.807846,0.9699117,1.335987,1.3712482333333333,3.0549723333333336,3.2125615602318836,+,0.00281322866123208
MGI:1100500,FLOT1,NO,NO,NO,878,276,2.943474,2.39905,2.746706,3.655185,4.02935,3.731427,3.805320666666667,2.69641,0.46364398169656124,+,0.004798215452124
MGI:102704,GNG3,NO,NO,NO,757,655,3.392354,2.693049,2.798157,2.458449,1.933758,3.117115,2.5031073333333334,2.9611866666666664,1.3737117713183693,,0.321977287600568
MGI:103016,PPP1CA,NO,NO,NO,2140,686,2.719649,3.517549,3.823267,1.285087,0.5270498,1.996197,1.2694446000000001,3.353488333333333,4.239939659631526,,0.0178057772639789
MGI:105368,ATP2B2,NO,NO,NO,343,606,3.091015,2.911101,3.070867,1.835499,0.6641257,1.51344,1.3376882333333333,3.0243276666666667,3.2190599239151956,,0.00887419987358425
MGI:1096881,EEF1A1,NO,NO,NO,1908,1343,3.194361,2.698949,3.215455,4.330929,4.477733,4.382114,4.396925333333333,3.036255,0.389401316494498,+,0.00144853221515717
MGI:88259,CAMK2G,NO,NO,NO,2403,526,2.747387,3.747859,3.277023,-2.435822,-2.479389,-0.8224343,-1.9125484333333331,3.2574229999999997,36.0011586474815,+,0.00111001293310464
MGI:97298,SEPT2,NO,NO,NO,485,207,3.336138,3.185755,4.17619,3.687307,5.141325,4.50547,4.444700666666667,3.566027666666667,0.543867453980966,,0.167352537074153
MGI:2684934,C6orf154,NO,NO,NO,1254,1336,3.230584,3.966827,3.171315,0.7513164,1.466089,0.173381,0.7969288,3.4562419999999996,6.31732239562224,+,0.00420665015213704
MGI:95772,GNAI2,NO,NO,NO,2262,2178,3.628803,2.694899,3.212173,4.08954,-1.765607,3.756965,2.0269660000000003,3.1786250000000003,2.2216922689763194,,0.580538694773928
MGI:2676665,LRRC7,NO,NO,NO,2007,2326,3.418579,3.266954,3.646403,-0.6345565,1.263635,1.076305,0.5684611666666667,3.4439786666666663,7.338664279347116,,0.00942056905452758
MGI:95771,GNAI1,NO,NO,NO,1815,2017,3.902682,1.820223,3.232236,3.052126,-2.967746,2.649936,0.9114386666666666,2.985047,4.2093816896241085,,0.36639887491026
MGI:101920,AP2A2,NO,NO,NO,2417,2253,3.427814,3.545912,4.563925,2.372436,2.560287,2.092344,2.341689,3.845883666666667,2.83666280396933,,0.0174995579794636
MGI:103020,SYN2,NO,NO,NO,742,2052,3.96744,3.883693,3.310719,1.689556,3.574228,3.735615,2.9997996666666666,3.720617333333333,1.648115861538728,,0.354178622640073
MGI:1261912,FBXO41,NO,NO,NO,1567,1851,3.78358,3.594688,3.399117,0.134786,1.208857,1.138213,0.8272853333333333,3.592461666666667,6.79831086555642,+,0.0016139121287672
MGI:96680,KRAS,NO,NO,NO,2004,846,3.604788,4.024175,4.222179,2.510186,3.714733,2.619979,2.9482993333333334,3.9503806666666663,2.0028874229625333,,0.0780460387696483
MGI:1914864,ATP6V1H,NO,NO,NO,1621,1383,3.617737,3.863336,3.936254,3.770911,5.166276,3.953475,4.296887333333333,3.805775666666667,0.711476659171516,,0.334881090411461
MGI:894310,SEPT8,NO,NO,NO,2128,2371,3.632335,3.217968,3.575325,2.883886,3.25416,2.449153,2.8623996666666667,3.4752093333333334,1.529234514173156,,0.0828546550767494
MGI:1914659,KCTD16,NO,NO,NO,93,2224,3.770913,4.008053,4.434183,2.480881,3.432906,3.527904,3.1472303333333334,4.071049666666667,1.8971310403582857,,0.0751681049699014
MGI:88025,ANK2,NO,NO,NO,1096,1153,3.969331,3.824391,3.692758,2.892167,3.808693,3.691747,3.464202333333333,3.8288266666666666,1.287546318720066,,0.289474970026406
MGI:103309,FLOT2,NO,NO,NO,2300,2258,3.8944,3.65914,3.800458,4.476758,4.818794,4.426,4.573850666666667,3.784666,0.5786710331795994,+,0.00500515784048505
MGI:1098749,ERC2,NO,NO,NO,2095,1955,4.479651,4.503298,3.811908,1.692635,2.338616,2.615028,2.2154263333333333,4.2649523333333335,4.139699366380967,+,0.00447096478270735
MGI:95753,GLUD1,NO,NO,NO,557,178,4.081943,4.338926,4.334506,3.911591,5.258363,5.012761,4.727571666666667,4.251791666666667,0.7190779119652132,,0.323335534753238
MGI:1913487,ATP6V1G2,NO,NO,NO,1001,501,4.39413,3.196768,3.90256,2.934013,3.807561,3.539962,3.4271786666666664,3.831152666666666,1.3231475941566155,,0.403686562943631
MGI:95780,GNAZ,NO,NO,NO,1742,1243,4.299498,2.752692,3.915101,3.247341,0.5827979,3.13346,2.3211996333333333,3.6557636666666666,2.521992583916014,,0.247443045894373
MGI:97180,MAPT,NO,NO,NO,1463,168,4.140742,4.291541,4.384125,3.000735,2.837363,4.019515,3.285871,4.272136,1.9810495975678966,,0.058861045492876
MGI:2444846,NEGR1,NO,NO,NO,1250,1578,4.463123,3.988938,4.122483,2.449377,3.190004,2.251897,2.630426,4.1915146666666665,2.9507642597611645,,0.0080386095629621
MGI:894326,ATP6V1E1,NO,NO,NO,139,342,5.109818,4.788508,4.104434,2.153731,4.218834,3.795461,3.3893419999999996,4.667586666666668,2.4254369331209014,,0.140185673362919
MGI:104913,ABI1,NO,NO,NO,2011,1927,4.388858,4.852678,4.93791,2.519102,3.333704,4.331475,3.3947603333333336,4.726482,2.5170286999727396,,0.0730559556029411
MGI:1888939,SEPT6,NO,NO,NO,1337,1133,3.242188,4.874038,4.896287,2.798172,3.562315,1.912926,2.757804333333333,4.3375043333333325,2.9890768715785985,,0.0951823356442059
MGI:1355335,TMOD2,NO,NO,NO,175,1784,4.504973,4.342629,4.220486,4.021721,4.123276,4.512678,4.219225000000001,4.356029333333333,1.0994670231093522,,0.468063691638592
MGI:1930016,SHANK3,NO,NO,NO,627,1677,4.524333,4.74373,4.25078,0.9551139,2.215051,2.211288,1.793817633333333,4.506281,6.554398395035211,+,0.00360188439166564
MGI:109618,ATP6V1B2,NO,NO,NO,283,341,4.710135,4.956219,4.150127,3.166935,4.189973,3.919968,3.758958666666667,4.605493666666667,1.7981769542848103,,0.0945859794503291
MGI:107813,TUBB3,NO,NO,NO,466,130,4.721347,4.9523,4.327219,5.032392,4.968844,4.414174,4.805136666666666,4.666955333333333,0.9086638986793563,,0.633380197510472
MGI:107848,TUBB4,NO,NO,NO,466,130,4.721347,4.9523,4.327219,5.032392,4.968844,4.414174,4.805136666666666,4.666955333333333,0.9086638986793563,,0.633380197510472
MGI:101921,AP2A1,NO,NO,NO,1522,44,4.841625,5.085395,5.584803,3.82706,4.219918,3.891818,3.9795986666666665,5.170607666666666,2.283123657075653,,0.0089109550099307
MGI:2137706,ACTN1,NO,NO,NO,2268,1720,4.866932,5.066751,5.665684,3.143549,3.683537,3.390005,3.405697,5.199789,3.4679713979504503,+,0.00330789757965023
MGI:97397,OPCML,NO,NO,NO,74,1979,4.87765,4.846667,4.926272,3.761687,3.790676,3.647379,3.7332473333333334,4.883529666666667,2.219573268915114,+,2.03214994801446e-05
MGI:103079,PURA,NO,NO,NO,754,312,4.890762,4.600105,4.790508,1.274972,1.380562,2.041898,1.565810666666667,4.760458333333333,9.15555705206054,+,0.000232397078714152
MGI:1298405,AP2M1,NO,NO,NO,704,253,4.953723,5.320668,5.287457,4.91071,5.403228,4.51519,4.943042666666667,5.187282666666667,1.1844686381282687,,0.435784746204498
MGI:2146021,MAL2,NO,NO,NO,1056,1036,4.979806,5.121616,5.302311,0.7423072,2.149806,0.7508153,1.2143095,5.134577666666666,15.139736244642165,+,0.0011944749897815
MGI:88275,CTNNA2,NO,NO,NO,2245,1267,5.060629,4.962937,5.604525,2.895789,3.903185,3.50894,3.4359713333333333,5.209363666666666,3.4185684988968066,,0.00748392242425334
MGI:1313261,SPTBN2,NO,NO,NO,436,832,5.217021,5.462996,5.52859,1.613358,3.581233,2.601048,2.598546333333333,5.402869,6.985302855709304,,0.00822485731610809
MGI:1261760,LSAMP,NO,NO,NO,456,1060,4.664396,5.792027,6.014948,2.927276,3.448312,3.684348,3.3533120000000003,5.490457,4.398906693058032,,0.0107568580531241
MGI:1095410,TUBA4A,NO,NO,NO,277,285,5.22013,5.807837,5.384179,6.282895,6.460807,6.732713,6.492138333333333,5.470715333333334,0.4926302074963911,,0.00949195352003751
MGI:2446259,NTM,NO,NO,NO,2031,1780,5.526122,5.316056,5.207022,2.993316,2.739732,2.763784,2.8322773333333333,5.349733333333333,5.7257155503095465,+,3.44158482359058e-05
MGI:1345148,SEPT3,NO,NO,NO,1858,2331,5.442562,5.233599,5.717448,4.860979,5.084491,5.635053,5.193507666666666,5.464536333333334,1.2066678962381243,,0.371185989140358
MGI:96103,HK1,NO,NO,NO,589,2294,5.901994,5.271698,5.475532,4.822368,5.432271,4.307786,4.854141666666667,5.549741333333333,1.6195574740288459,,0.136660472401319
MGI:105384,HSPA8,NO,NO,NO,140,1521,5.87535,5.928648,6.061694,5.517041,6.228213,6.013479,5.919577666666666,5.955230666666666,1.0250206681424594,,0.877889072254658
MGI:105980,CNTN1,NO,NO,NO,950,467,6.070216,5.352677,5.752475,5.19081,4.629335,5.745433,5.188526,5.725122666666667,1.4505466227471666,,0.234091932570605
MGI:103286,ATP6V0A1,NO,NO,NO,2243,1183,6.143475,5.58321,5.998477,3.525194,4.54568,2.979977,3.683617,5.908387333333334,4.674364809778319,,0.0103923589045722
MGI:107861,TUBB2A,NO,NO,NO,462,1631,7.337491,7.703907,7.264284,8.513191,8.086795,8.578579,8.392854999999999,7.435227333333334,0.514902911640986,,0.00960466971011198
MGI:98460,SYN1,NO,NO,NO,1677,2173,7.413939,7.424222,7.32625,6.003695,7.355158,6.824106,6.727653,7.388137,1.580612803885852,,0.169254858700427
MGI:97051,MDH1,NO,NO,NO,2420,1622,7.557096,5.877294,7.425575,2.416936,1.993315,0.5868461,1.6656990333333335,6.9533216666666675,39.06007010149102,+,0.00238457070242251
MGI:98386,SPTAN1,NO,NO,NO,2363,2270,7.615469,7.583601,7.653636,6.155394,7.271395,7.069184,6.8319909999999995,7.617568666666666,1.723782397557369,,0.0843800942935559
MGI:1915472,TUBB2C,NO,NO,NO,278,971,8.574615,8.882868,8.433981,9.753977,9.706449,9.571997,9.677474333333333,8.630488,0.4839780981552273,+,0.00186750469605079
