Table S2.  Average Fst G. soja vs. Landraces and Fst Elite cultivars vs. Landraces in 100kbp windows along each chromosome,,,,
Chromosome,Start position,End position,Average Fst G. soja vs. Landraces,Average Fst Elite cultivars vs. Landraces
Gm06,7900001,8000000,0.315738,0.041163
Gm06,8000001,8100000,0.376555,0.0306125
Gm06,8100001,8200000,0.525115,0.13668
Gm06,8200001,8300000,0.54325,0.22105
Gm06,8300001,8400000,0.3693775,0.0853725
Gm06,8400001,8500000,0.346776666666667,0.0459333333333333
Gm06,8500001,8600000,0.94713,0.009695
Gm06,8600001,8700000,0.600605,0.0334775
Gm06,8700001,8800000,0.558338,0.040834
Gm06,8800001,8900000,0.6287,0.05932
Gm06,8900001,9000000,0.51281,0.0724
Gm06,9000001,9100000,0.355544285714286,0.0317214285714286
Gm06,9100001,9200000,0.37778,0.090025
Gm06,9200001,9300000,0.37464,0.02189
Gm06,9300001,9400000,0.47483,0.00011
Gm06,9400001,9500000,0.55573625,0.0291125
Gm06,9500001,9600000,0.47917,0.0108
Gm06,9600001,9700000,0.5028175,0.0084725
Gm06,9700001,9800000,0.3481775,0.01310875
Gm06,9800001,9900000,0.05771,0
Gm06,9900001,10000000,0.262775,0.05844
Gm06,10000001,10100000,0.4672,0.11241
Gm06,10100001,10200000,0.1723,0.03368
Gm06,10200001,10300000,0.31569,0.018248
Gm06,10300001,10400000,0.19069,0.00281666666666667
Gm06,10400001,10500000,0.29139,0.00216
Gm06,10500001,10600000,0.3932,0.04211
Gm06,10600001,10700000,0.372438333333333,0.0974466666666667
Gm06,10700001,10800000,0.149133333333333,0.09889
Gm06,10800001,10900000,0.248811666666667,0.317653333333333
Gm06,10900001,11000000,0.141743,0.316946
Gm06,11000001,11100000,0.174794,0.06162
Gm06,11100001,11200000,0.483216666666667,0.133223333333333
Gm06,11200001,11300000,0.64844,0.165385
Gm06,11300001,11400000,0.274542857142857,0.0445292857142857
Gm06,11400001,11500000,0.353496,0.050194
Gm06,11500001,11600000,0.42462,0.03158
Gm06,11600001,11700000,0.19099,0.02035
Gm06,11700001,11800000,0.040804,0.068158
Gm06,11800001,11900000,0.2666725,0.13576125
Gm06,11900001,12000000,0.191938461538462,0.0991784615384616
Gm06,12000001,12100000,0.179663333333333,0.120993333333333
Gm06,12100001,12200000,0.212248,0.220886
Gm06,12200001,12300000,0.279116,0.086272
Gm06,12300001,12400000,0.0683416666666667,0.434631666666667
Gm06,12400001,12500000,0.123035,0.115050833333333
Gm06,12500001,12600000,0.257893333333333,0.0595716666666667
Gm06,12600001,12700000,0.5651,0.0108
Gm06,12700001,12800000,0.43827,0.0439885714285714
Gm06,12800001,12900000,0.7231575,0.069505
Gm06,12900001,13000000,0.201505,0.134690833333333
Gm06,13000001,13100000,0.063842,0.136995
Gm06,13100001,13200000,0.4557925,0.10417375
Gm06,13200001,13300000,0.1601,0.0818614285714286
Gm06,13300001,13400000,0.178647222222222,0.0606505555555556
Gm06,13400001,13500000,0.160624,0.0731446666666667
Gm06,13500001,13600000,0.172667272727273,0.0300909090909091
Gm06,13600001,13700000,0.0718357142857143,0.118739285714286
Gm06,13700001,13800000,0.101137142857143,0.0625042857142857
Gm06,13800001,13900000,0.182852,0.0429206666666667
Gm06,13900001,14000000,0.248465555555556,0.0226722222222222
Gm06,14000001,14100000,0.319759,0.058207
Gm06,14100001,14200000,0.433914666666667,0.09819
Gm06,14200001,14300000,0.387839444444444,0.150265555555556
Gm06,14300001,14400000,0.38037,0.142656153846154
Gm06,14400001,14500000,0.469144285714286,0.221357142857143
Gm06,14500001,14600000,0.279285555555556,0.241336666666667
Gm06,14600001,14700000,0.497045,0.258841666666667
Gm06,14700001,14800000,0.1711,0.1351175
Gm06,14800001,14900000,0.251067,0.178228
Gm06,14900001,15000000,0.1586525,0.2862275
Gm06,15000001,15100000,0.0858114285714286,0.345188571428571
Gm06,15100001,15200000,0.0652666666666667,0.16578
Gm06,15200001,15300000,0.148853333333333,0.156965
Gm06,15300001,15400000,0.29776,0.2414975
Gm06,15400001,15500000,0.270583333333333,0.100258888888889
Gm06,15500001,15600000,0.0911342857142857,0.185438571428571
Gm06,15600001,15700000,0.1058025,0.2262625
Gm06,15700001,15800000,0.191563,0.118763
Gm06,15800001,15900000,0.249346666666667,0.152472222222222
Gm06,15900001,16000000,0.272450833333333,0.0270091666666667
Gm06,16000001,16100000,0.469695,0.0220433333333333
Gm06,16100001,16200000,0.100210625,0.1324425
Gm06,16200001,16300000,0.070872,0.123064
Gm06,16300001,16400000,0.362973333333333,0.03724
Gm06,16400001,16500000,0.27170625,0.01516875
Gm06,16500001,16600000,0.265114827586207,0.0157044827586207
Gm06,16600001,16700000,0.245651818181818,0.0195909090909091
Gm06,16700001,16800000,0.0729392307692308,0.0983080769230769
Gm06,16800001,16900000,0.025715,0.0974525
Gm06,16900001,17000000,0.0924928571428571,0.114918571428571
Gm06,17100001,17200000,0.0846527777777778,0.0793438888888889
Gm06,17200001,17300000,0.108218571428571,0.00741857142857143
Gm06,17300001,17400000,0.17636,0.046956
Gm06,17400001,17500000,0.150192857142857,0.0331371428571429
Gm06,17500001,17600000,0.0128,0.15334
Gm06,17600001,17700000,0.193975,0.122445
Gm06,17700001,17800000,0.08616,0.149015
Gm06,17800001,17900000,0.224203333333333,0.12078
Gm06,17900001,18000000,0.2311,0.098665
Gm06,18000001,18100000,0.0940466666666667,0.145223333333333
Gm06,18100001,18200000,0.13193,0.11052
Gm06,18200001,18300000,0.10968,0.060525
Gm06,18300001,18400000,0.10242,0.05356
Gm06,18400001,18500000,0.10897,0
Gm06,18500001,18600000,0.19586,0.03158
Gm06,18600001,18700000,0.195395,0
Gm06,18700001,18800000,0.31407,0.089595
Gm06,18800001,18900000,0.12254,0
Gm06,18900001,19000000,0,0.25229
Gm06,19000001,19100000,0.00366,0.32103
Gm06,19100001,19200000,0.03295,0.36423
Gm06,19200001,19300000,0.114325,0.29135
Gm06,19300001,19400000,0.181623333333333,0.36993
Gm06,19400001,19500000,0.16715,0.252085
Gm06,19500001,19600000,0.39114,0.2758
Gm06,19600001,19700000,0.033125,0.38532
Gm06,19700001,19800000,0.320735,0.379685
Gm06,19800001,19900000,0.12937,0.5888
Gm06,20000001,20100000,0.55541,0.19541
Gm06,20100001,20200000,0.28929,0.53961
Gm06,20200001,20300000,0.06984,0.03169
Gm06,20300001,20400000,0.251886666666667,0.18338
Gm06,20400001,20500000,0.20103,0.43368
Gm06,20600001,20700000,0.02735,0.46794
Gm06,20700001,20800000,0.10786,0.291823333333333
Gm06,20800001,20900000,0,0.435825
Gm06,20900001,21000000,0.0248033333333333,0.444726666666667
Gm06,21100001,21200000,0,0.46794
Gm06,21200001,21300000,0.100803333333333,0.16173
Gm06,21300001,21400000,0.5817,0.065
Gm06,21400001,21500000,0.095155,0.388675
Gm06,21500001,21600000,0.549055,0.16936
Gm06,21600001,21700000,0.05201,0.34742
Gm06,21700001,21800000,0.235845,0.214695
Gm06,21800001,21900000,0.06838,0.34473
Gm06,21900001,22000000,0.05916,0.47107
Gm06,22000001,22100000,0,0.34139
Gm06,22100001,22200000,0.134055,0.25005
Gm06,22200001,22300000,0.239166666666667,0.38911
Gm06,22300001,22400000,0.329273333333333,0.475416666666667
Gm06,22500001,22600000,0.03401,0.464095
Gm06,22700001,22800000,0.23575,0.35688
Gm06,22800001,22900000,0.136305,0.23799
Gm06,22900001,23000000,0.06316,0.4737
Gm06,23200001,23300000,0.302755,0.311665
Gm06,23300001,23400000,0.037235,0.45449
Gm06,23400001,23500000,0.62296,0.16884
Gm06,23500001,23600000,0.0762033333333333,0.449586666666667
Gm06,23600001,23700000,0.254753333333333,0.370786666666667
Gm06,23700001,23800000,0.02678,0.470715
Gm06,23800001,23900000,0.07493,0.44626
Gm06,23900001,24000000,0.07447,0.45449
Gm06,24000001,24100000,0.03158,0.463015
Gm06,24100001,24200000,0.357075,0.308645
Gm06,24300001,24400000,0.02037,0.45565
Gm06,24400001,24500000,0.350155,0.35178
Gm06,24500001,24600000,0,0.44626
Gm06,24600001,24700000,0.031915,0.470715
Gm06,24700001,24800000,0,0.45449
Gm06,24800001,24900000,0.017245,0.46206
Gm06,24900001,25000000,0,0.45449
Gm06,25000001,25100000,0.08421,0.43978
Gm06,25200001,25300000,0.07401,0.45449
Gm06,25500001,25600000,0.0193766666666667,0.400846666666667
Gm06,25600001,25700000,0,0.45042
Gm06,25700001,25800000,0.309466666666667,0.218843333333333
Gm06,25900001,26000000,0.07493,0.45449
Gm06,26000001,26100000,0.03727,0.4737
Gm06,26400001,26500000,0,0.46777
Gm06,26500001,26600000,0.90126,0.46928
Gm06,26800001,26900000,0.06316,0.4737
Gm06,26900001,27000000,0.110465,0.307745
Gm06,27200001,27300000,0.451615,0.44259
Gm06,27300001,27400000,5.5e-05,0.447135
Gm06,27400001,27500000,0.07909,0.442945
Gm06,27500001,27600000,0.06653,0.44078
Gm06,27600001,27700000,0,0.45449
Gm06,27700001,27800000,0,0.45449
Gm06,27800001,27900000,0,0.43966
Gm06,27900001,28000000,0.14943,0.23777
Gm06,28000001,28100000,0,0.45449
Gm06,28100001,28200000,0.0454133333333333,0.460173333333333
Gm06,28200001,28300000,0.03108,0.455725
Gm06,28300001,28400000,0.59715,0.16166
Gm06,28400001,28500000,0.063495,0.472685
Gm06,28500001,28600000,0.06316,0.4737
Gm06,28600001,28700000,0.0212,0.4737
Gm06,28700001,28800000,0.60969,0.0907
Gm06,28800001,28900000,0.56131,0.04624
Gm06,28900001,29000000,0.59803,0.16104
Gm06,29100001,29200000,0.566075,0.132435
Gm06,29200001,29300000,0.63794,0.16496
Gm06,29300001,29400000,0.63794,0.16496
Gm06,29500001,29600000,0.64877,0.09492
Gm06,29800001,29900000,0.0108,0.47377
Gm06,30100001,30200000,0.22381,0.00516
Gm06,30200001,30300000,0.59947,0.16496
Gm06,30300001,30400000,0.0108,0.47377
Gm06,30500001,30600000,0.00017,0.49537
Gm06,32000001,32100000,0.71084,0.23693
Gm06,32200001,32300000,0,0.48307
Gm06,32400001,32500000,0.01082,0.47377
Gm06,32500001,32600000,0.70641,0.22888
Gm06,32700001,32800000,0.23685,0
Gm06,32800001,32900000,0,0.47377
Gm06,33400001,33500000,0,0.467295
Gm06,33500001,33600000,0,0.47377
Gm06,33600001,33700000,0,0.46208
Gm06,33700001,33800000,0,0.47377
Gm06,33800001,33900000,0,0.45916
Gm06,34000001,34100000,0.17674,0.0382
Gm06,34200001,34300000,0.199,0.0382
Gm06,34400001,34500000,0.42944,0.03158
Gm06,34500001,34600000,0.19611,0.03765
Gm06,34600001,34700000,0.20602,0.0382
Gm06,34800001,34900000,0.45454,0.09555
Gm06,34900001,35000000,0.285016666666667,0.0682366666666667
Gm06,35100001,35200000,0.432285,0.06939
Gm06,35300001,35400000,0.61848,0.10784
Gm06,35400001,35500000,0.25362,0.10173
Gm06,35500001,35600000,0.32331,0.01027
Gm06,35600001,35700000,0.02173,0.46342
Gm06,35700001,35800000,0.16562,0.04486
Gm06,35900001,36000000,0,0.02739
Gm06,36000001,36100000,0,0.04226
Gm06,36100001,36200000,0.40371,0.0895
Gm06,36300001,36400000,0.00454,0.02739
Gm06,36500001,36600000,0.57363,0.0895
Gm06,36700001,36800000,0.344445,0.07767
Gm06,36900001,37000000,0.24306,0.09248
Gm06,37000001,37100000,0.10446,0.11488
Gm06,37300001,37400000,0.391825,0.072385
Gm06,37400001,37500000,0.48318,0.068065
Gm06,37600001,37700000,0.221275,0.035985
Gm06,37700001,37800000,0.4293,0.03338
Gm06,37800001,37900000,0.1193,0.13674
Gm06,37900001,38000000,0.23596,0.26349
Gm06,38000001,38100000,0.01681,0.09953
Gm06,38100001,38200000,0.05728,0.25206
Gm06,38200001,38300000,0.23594,0.11135
Gm06,38300001,38400000,0.19123,0.05647
Gm06,38400001,38500000,0.58283,0.04435
Gm06,38500001,38600000,0.51815,0.01136
Gm06,38600001,38700000,0.16432,0
Gm06,38700001,38800000,0.33278,0.030465
Gm06,38800001,38900000,0,0.51684
Gm06,38900001,39000000,0.12018,0.20501
Gm06,39100001,39200000,0.085095,0.01392
Gm06,39200001,39300000,0.10651,0.00667
Gm06,39300001,39400000,0.16121,0.1788
Gm06,39400001,39500000,0.24817,0.18347
Gm06,39500001,39600000,0.019485,0.10325
Gm06,39600001,39700000,0.156725,0.0449
Gm06,39700001,39800000,0.023615,0.01597
Gm06,39800001,39900000,0.02469,0
Gm06,40000001,40100000,0.2712,0.08164
Gm06,40300001,40400000,0.39808,0.090565
Gm06,40400001,40500000,0.239005,0.07764
Gm06,40500001,40600000,0.29319,0.0901
Gm06,40600001,40700000,0.24246,0.001725
Gm06,40800001,40900000,0.26387,0.03549
Gm06,40900001,41000000,0,0
Gm06,41100001,41200000,0.47213,0.19327
Gm06,41200001,41300000,0.17255,0.33539
Gm06,41300001,41400000,0.18874,0
Gm06,41400001,41500000,0.15726,0.42449
Gm06,41500001,41600000,0.303375,0.21964
Gm06,41700001,41800000,0.49197,0.04658
Gm06,42100001,42200000,0.52798,0.1484
Gm06,42300001,42400000,0.49348,0.17569
Gm06,42500001,42600000,0.31807,0.044665
Gm06,42600001,42700000,0.25699,0.149806666666667
Gm06,42700001,42800000,0.39942,0.177725
Gm06,42800001,42900000,0.140325,0.27671
Gm06,42900001,43000000,0.149855,0.25891
Gm06,43100001,43200000,0.15528,0.359315
Gm06,43200001,43300000,0.25948,0.181185
Gm06,43300001,43400000,0.22098,0.33842
Gm06,43400001,43500000,0.02174,0.29164
Gm06,43500001,43600000,0,0
Gm06,43600001,43700000,0.00325,0.08942
Gm06,43900001,44000000,0.038375,0.177645
Gm06,44000001,44100000,0.17649,0.2757
Gm06,44100001,44200000,0.35531,0.11196
Gm06,44300001,44400000,0.07636,0.14951
Gm06,44400001,44500000,0.19086,0.1848
Gm06,44600001,44700000,0.30547,0
Gm06,44700001,44800000,0.08065,0.08983
Gm06,44800001,44900000,0.07957,0.08234
Gm06,44900001,45000000,0.03351,0.08214
Gm06,45100001,45200000,0,0.27401
Gm06,45200001,45300000,0.130905,0.134735
Gm06,45300001,45400000,0.11932,0.197825
Gm06,45400001,45500000,0.314596666666667,0.176086666666667
Gm06,45500001,45600000,0.1503,0.256113333333333
Gm06,45600001,45700000,0.319215,0.03961
Gm06,45700001,45800000,0.10835,0.197776666666667
Gm06,45800001,45900000,0.19719,0.10902
Gm06,45900001,46000000,0.08766,0
Gm06,46000001,46100000,0.197098571428571,0.000152857142857143
Gm06,46100001,46200000,0.123607,0.062468
Gm06,46200001,46300000,0.13692,0.101075
Gm06,46300001,46400000,0.124253,0.242899
Gm06,46400001,46500000,0.0781385714285714,0.146532857142857
Gm06,46500001,46600000,0.131784,0.150144
Gm06,46600001,46700000,0.135767,0.152431
Gm06,46700001,46800000,0.207282222222222,0.360978888888889
Gm06,46800001,46900000,0.27584,0.391109166666667
Gm06,46900001,47000000,0.191722857142857,0.313531428571429
Gm06,47000001,47100000,0.165224166666667,0.349855833333333
Gm06,47100001,47200000,0.083562,0.258002
Gm06,47200001,47300000,0.1170944,0.2333884
Gm06,47300001,47400000,0.185916,0.1927965
Gm06,47400001,47500000,0.08786,0.040464
Gm06,47500001,47600000,0.173223333333333,0.009375
Gm06,47600001,47700000,0.1674075,0.086025
Gm06,47700001,47800000,0.0972023076923077,0.152051538461538
Gm06,47800001,47900000,0.094596,0.211268
Gm06,47900001,48000000,0.069705,0.27473125
Gm06,48000001,48100000,0.139535,0.40334875
Gm06,48100001,48200000,0.139323846153846,0.142955384615385
Gm06,48200001,48300000,0.331323636363636,0.290831818181818
Gm06,48400001,48500000,0.238482,0.038616
Gm06,48500001,48600000,0.126496666666667,0.0332193333333333
Gm06,48600001,48700000,0.362201428571429,0.195628571428571
Gm06,48700001,48800000,0.171981111111111,0.311512222222222
Gm06,48800001,48900000,0.274191818181818,0.223390909090909
Gm06,48900001,49000000,0.2891775,0.0293825
Gm06,49000001,49100000,0.186738888888889,0.214138888888889
Gm06,49100001,49200000,0.1104525,0.18495
Gm06,49200001,49300000,0.108417142857143,0.266435714285714
Gm06,49300001,49400000,0.0876316666666667,0.117761666666667
Gm06,49400001,49500000,0.07782,0.170803333333333
Gm06,49500001,49600000,0.0542361538461538,0.441707692307692
Gm06,49600001,49700000,0.0727366666666667,0.136418333333333
Gm06,49700001,49800000,0.40855,0.113342
Gm06,49800001,49900000,0.097648,0.175298
Gm06,49900001,50000000,0.1054765,0.2271165
Gm06,50000001,50100000,0.148853333333333,0.100761666666667
Gm06,50100001,50200000,0.061885,0.0448025
Gm06,50200001,50300000,0.142129090909091,0.0474481818181818
Gm06,50300001,50400000,0.0679711111111111,0.16433
Gm06,50400001,50500000,0.13238875,0.11647625
Gm06,50500001,50600000,0.3523025,0.0451225
Gm06,50600001,50700000,0.277572,0.066566
Gm07,1,100000,0.366692857142857,0.0876957142857143
Gm07,100001,200000,0.194251111111111,0.132117777777778
Gm07,200001,300000,0.330876666666667,0.24898
Gm07,300001,400000,0.276176666666667,0.193926666666667
Gm07,400001,500000,0.351986,0.162862
Gm07,500001,600000,0.160903333333333,0.214346666666667
Gm07,600001,700000,0.213364285714286,0.0844042857142857
Gm07,800001,900000,0.22884,0.154745
Gm07,900001,1000000,0.166966666666667,0.0446216666666667
Gm07,1000001,1100000,0.138243333333333,0.116023333333333
Gm07,1100001,1200000,0.114202,0.041492
Gm07,1200001,1300000,0.0241666666666667,0.124616666666667
Gm07,1300001,1400000,0.276842,0.04424
Gm07,1400001,1500000,0.388183333333333,0.0665766666666667
Gm07,1500001,1600000,0.20165,0.10414
Gm07,1600001,1700000,0.21793,0.071348
Gm07,1700001,1800000,0.45709,0.132515
Gm07,1800001,1900000,0.64363,0.05883
Gm07,1900001,2000000,0.564305,0.11241
Gm07,2000001,2100000,0.288895,0.14256
Gm07,2100001,2200000,0.45325,0.14867
Gm07,2200001,2300000,0.244485,0.229435
Gm07,2300001,2400000,0.348842,0.168016
Gm07,2400001,2500000,0.179925,0.181006
Gm07,2500001,2600000,0.163504285714286,0.218945714285714
Gm07,2600001,2700000,0.234844666666667,0.009324
Gm07,2700001,2800000,0.173410625,0.001315625
Gm07,2800001,2900000,0.195304166666667,6.75e-05
Gm07,2900001,3000000,0.154,0.07092
Gm07,3000001,3100000,0.21492375,0
Gm07,3100001,3200000,0.1758275,0.0167416666666667
Gm07,3200001,3300000,0.0911705555555556,0.0194183333333333
Gm07,3300001,3400000,0.131558181818182,0.0361836363636364
Gm07,3400001,3500000,0.15797,0.227373333333333
Gm07,3600001,3700000,0.431525,0.133675
Gm07,3700001,3800000,0.61741,0.14818
Gm07,3800001,3900000,0.245827,0.07554
Gm07,3900001,4000000,0.10205875,0.0669675
Gm07,4000001,4100000,0.402833333333333,0.0739666666666667
Gm07,4100001,4200000,0.436555,0.241295
Gm07,4200001,4300000,0.482204285714286,0.219251428571429
Gm07,4300001,4400000,0.1316525,0.3268875
Gm07,4400001,4500000,0.22771,0.205633333333333
Gm07,4500001,4600000,0.231752,0.167324
Gm07,4600001,4700000,0.37242,0.20686
Gm07,4800001,4900000,0.139768333333333,0.0703016666666667
Gm07,4900001,5000000,0.154188333333333,0.102293333333333
Gm07,5000001,5100000,0.14338,0.185023
Gm07,5100001,5200000,0.0844085714285714,0.150981428571429
Gm07,5200001,5300000,0.13094,0.1016875
Gm07,5300001,5400000,0.0553533333333333,0.0959066666666667
Gm07,5400001,5500000,0.04758,0.173636153846154
Gm07,5500001,5600000,0.0558675,0.1498425
Gm07,5600001,5700000,0.04858,0.133707142857143
Gm07,5800001,5900000,0.05794,0.08562
Gm07,5900001,6000000,0.0564536363636364,0.0746436363636364
Gm07,6000001,6100000,0.13174,0.0931033333333334
Gm07,6100001,6200000,0.150125,0.085075
Gm07,6200001,6300000,0.04933,0.0555416666666667
Gm07,6300001,6400000,0.109012222222222,0.129157777777778
Gm07,6400001,6500000,0.03038,0.07072625
Gm07,6500001,6600000,0.04513,0.0486833333333333
Gm07,6600001,6700000,0.228401428571429,0.0444385714285714
Gm07,6700001,6800000,0.26703,0.16792
Gm07,6800001,6900000,0.235892857142857,0.0130042857142857
Gm07,6900001,7000000,0.0403177777777778,0.193593333333333
Gm07,7000001,7100000,0.141186666666667,0.113346666666667
Gm07,7100001,7200000,0.03107875,0.12592125
Gm07,7200001,7300000,0.110373333333333,0.15768
Gm07,7300001,7400000,0.038995,0.0988925
Gm07,7400001,7500000,0.255314285714286,0.122624285714286
Gm07,7500001,7600000,0.040580625,0.134544375
Gm07,7600001,7700000,0.056945294117647,0.0677876470588235
Gm07,7700001,7800000,0.08978,0.109623846153846
Gm07,7800001,7900000,0.0849853333333333,0.0812906666666667
Gm07,7900001,8000000,0.136001428571429,0.02032
Gm07,8000001,8100000,0.134196363636364,0.06114
Gm07,8100001,8200000,0.090013,0.055166
Gm07,8200001,8300000,0.109444666666667,0.115916
Gm07,8300001,8400000,0.0958722222222222,0.0974933333333333
Gm07,8400001,8500000,0.145298461538462,0.08018
Gm07,8500001,8600000,0.119656666666667,0.0402411111111111
Gm07,8600001,8700000,0.1148025,0.1077625
Gm07,8700001,8800000,0.1028525,0.10677
Gm07,8800001,8900000,0.143484,0.214578
Gm07,8900001,9000000,0.08428875,0.107578125
Gm07,9000001,9100000,0.111992727272727,0.168206363636364
Gm07,9100001,9200000,0.286747,0.199538
Gm07,9200001,9300000,0.238306666666667,0.05257
Gm07,9300001,9400000,0.159668571428571,0.251474285714286
Gm07,9400001,9500000,0.150772105263158,0.298806315789474
Gm07,9500001,9600000,0.160063,0.079968
Gm07,9600001,9700000,0.253775,0.088125
Gm07,9700001,9800000,0.246804615384615,0.0400376923076923
Gm07,9800001,9900000,0.0468085714285714,0.0868671428571429
Gm07,9900001,10000000,0.256466,0.08515
Gm07,10000001,10100000,0.321837272727273,0.235585454545455
Gm07,10100001,10200000,0.227606666666667,0.410257777777778
Gm07,10200001,10300000,0.396478333333333,0.19568
Gm07,10300001,10400000,0.01072,0.194055
Gm07,10400001,10500000,0.34679,0.0845342857142857
Gm07,10500001,10600000,0.59501,0.0247633333333333
Gm07,10600001,10700000,0.66498,0.04211
Gm07,10700001,10800000,0.33352,0.15543
Gm07,10800001,10900000,0.45146,0.064895
Gm07,10900001,11000000,0.33142375,0.098995
Gm07,11000001,11100000,0.156852727272727,0.216213636363636
Gm07,11100001,11200000,0.2394625,0.22847375
Gm07,11200001,11300000,0.200875,0.20229
Gm07,11400001,11500000,0.20174,0.09474
Gm07,11500001,11600000,0.5065675,0.15779
