,,,,,,
,,,,,,
Table supplementary S4. Genes expressed differently in cell lines compared with normal cervical epitheliuma,,,,,,
GEN SYMBOL,GENE ID,CHROMOSOME,CYTOBAND,GENE START,Score(d),Fold Changeb
NSUN5B,155400,7,7q11.23,74877582,5.56188174602181,1.67021365675556
LOC100101267,100101267,7,7q11.23,74884001,5.29540141496507,2.12600926394829
YWHAG,7532,7,7q11.23,75794052,8.2836330561652,1.92671867209407
ZP3,7784,7,7q11.23,75864804,5.74667180440872,3.36939005342533
FDPSL2A,619190,7,7q11.23,75937273,6.94451959246434,2.10801484847772
CCDC146,57639,7,7q11.23,76589870,-10.5975030470361,0.169176486083502
FGL2,10875,7,7q11.23,76660624,-11.7387399322104,0.110942557980137
CD36,948,7,7q21.11,80069459,-15.4961916568957,0.180980483410579
HGF,3082,7,7q21.11,81169380,-11.0596310208703,0.316909127338358
PCLO,27445,7,7q21.11,82225378,-7.81020113536154,0.496927871524172
SEMA3E,9723,7,7q21.11,82831158,-6.14552748556041,0.319142551773916
STEAP2,261729,7,7q21.13,89678936,-6.17907144920748,0.193158530750648
COL1A2,1278,7,7q21.3,93861809,-34.4120617688346,0.0184154143238482
PDK4,5166,7,7q21.3,95050745,-5.58933470903408,0.25905971639507
PDAP1,11333,7,7q22.1,98830525,5.82975624866564,1.94765426196711
BUD31,8896,7,7q22.1,98844548,7.48862292351227,2.27014911885834
PTCD1,26024,7,7q22.1,98854681,7.12717066833369,2.26617870576024
ATP5J2,9551,7,7q22.1,98893720,7.30789679592298,2.26816391230929
CYP3A5,1577,7,7q22.1,99083753,-5.44612547088674,0.38375265847315
MCM7,4176,7,7q22.1,99528340,9.22706796374097,4.7523866478676
MIRN25,407014,7,7q22.1,99529118,5.52620572034143,1.67238027581212
MIRN106B,406900,7,7q22.1,99529551,5.73292809781068,1.84359462506469
TAF6,6878,7,7q22.1,99542629,6.00977929597267,2.40829384807444
LOC255374,255374,7,7q22.1,99562253,5.69040014880773,1.54895108283194
GATS,352954,7,7q22.1,99644497,5.07389512737811,2.00356516477005
PCOLCE,5118,7,7q22.1,100037818,-8.95907822283187,0.206924261933533
TFR2,7036,7,7q22.1,100055975,7.77856569530029,2.54450809901513
GNB2,2783,7,7q22.1,100109311,6.44112402819348,2.17738657369984
ARS2,51593,7,7q22.1,100310671,6.47504219725523,2.2041727527054
AP1S1,1174,7,7q22.1,100584406,5.31824936201523,2.97207910796392
PLOD3,8985,7,7q22.1,100635978,8.66368806489305,3.8228386681002
LRWD1,222229,7,7q22.1,101892395,6.96970867213918,2.20091627792706
POLR2J,5439,7,7q22.1,101900552,6.1690467402456,2.21435047721786
LRRC17,10234,7,7q22.1,102340688,-5.65535685373594,0.221556186481776
PUS7,54517,7,7q22.2,104884194,6.6838367625898,2.89192766432837
YBX1P2,646531,7,7q22.2,105009540,5.94830505668922,1.9200392013271
ATXN7L1,222255,7,7q22.2,105188055,-5.837555113982763,0.4585668592889743
PIK3CG,5294,7,7q22.3,106293160,-9.09349380857214,0.256641891204111
GPR22,2845,7,7q22.3,106897738,-5.53313379611355,0.520954032284126
CTTNBP2,83992,7,7q31.2,117137941,-8.46959472240118,0.282602248596632
C7orf58,79974,7,7q31.31,120415987,-6.82393285039386,0.160987011399206
AASS,10157,7,7q31.32,121503423,-8.19901197788815,0.173862996138868
CADPS2,93664,7,7q31.32,121745714,-8.26357997265533,0.165866248192446
GCC1,79571,7,7q32.1,127007918,5.21813132525542,1.60495353815551
C7orf54,27099,7,7q32.1,127424798,-6.67538775283128,0.424016050885946
IMPDH1,3614,7,7q32.1,127819567,5.30327041495345,1.98493637856993
TNPO3,23534,7,7q32.1,128382184,6.52463842366287,1.59823590061148
LOC286016,286016,7,7q32.1,128482513,6.42495379308611,1.8844358496687
LOC407835,407835,7,7q32.1,128553561,5.0621517376351,1.74075719124202
SMO,6608,7,7q32.1,128615949,-6.20496254231613,0.522725550196562
FAM40B,57464,7,7q32.1,128861536,6.27787547267451,3.03402621288461
MEST,4232,7,7q32.2,129913282,7.90265963258579,2.88054950075679
CHCHD3,54927,7,7q32.3,132120163,7.27070449925403,2.22740528096198
AKR1B1,231,7,7q33,133777647,9.210455518997,15.6122024038429
WDR91,29062,7,7q33,134520525,-6.48791477389921,0.505197358181032
PTN,5764,7,7q33,136562628,-18.3027824116634,0.11231469467706
KIAA1549,57670,7,7q34,138166666,6.15794821476219,2.24349434883985
TBXAS1,6916,7,7q34,139175421,-8.4745029973426,0.456672941807427
JHDM1D,80853,7,7q34,139431015,-5.52574293780246,0.212472590931837
DENND2A,27147,7,7q34,139864689,-6.45729788224278,0.46683598154605
KIAA1147,57189,7,7q34,141002997,-6.59947694487863,0.458087822445226
TAS2R4,50832,7,7q34,141124758,-9.63922856254243,0.268243561814449
CASP2,835,7,7q34,142695524,7.32927647711424,2.05716260433125
ZNF777,27153,7,7q36.1,148759387,5.09761244751812,1.77771795425834
LRRC61,65999,7,7q36.1,149651538,7.56790503785437,4.52606587735751
RARRES2,5919,7,7q36.1,149666351,-8.29136878260406,0.245094115184063
REPIN1,29803,7,7q36.1,149696812,6.39997640838845,1.97714093969409
GIMAP8,155038,7,7q36.1,149778895,-9.42600992488383,0.338856198377034
GIMAP7,168537,7,7q36.1,149842878,-14.3254257867262,0.125080039347855
GIMAP4,55303,7,7q36.1,149895391,-14.3649243994393,0.144024190084257
GIMAP6,474344,7,7q36.1,149953396,-10.0435695163533,0.322755488334141
GIMAP2,26157,7,7q36.1,150013727,-12.0366978220272,0.165971745370729
GIMAP5,55340,7,7q36.1,150065384,-16.857482642626,0.172680087412608
TMEM176B,28959,7,7q36.1,150119308,-8.85166658146149,0.28042036216121
TMEM176A,55365,7,7q36.1,150128787,-12.3872470056568,0.125630391487136
ACCN3,9311,7,7q36.1,150376885,5.11890917649486,1.61982661903967
CDK5,1020,7,7q36.1,150381832,5.58221684725495,2.88537320260417
SLC4A2,6522,7,7q36.1,150387590,5.57422997341615,2.77920434885034
TMUB1,83590,7,7q36.1,150409105,5.69735570667347,1.98129854403878
ABCF2,10061,7,7q36.1,150535856,6.80826082052088,3.08273804082529
MLL3,58508,7,7q36.1,151462943,-5.42903414970494,0.377241160215681
XRCC2,7516,7,7q36.1,151974516,5.53857672946813,3.97863857890971
FLJ16734,641928,7,7q36.2,153092312,-6.18807922766701,0.453785505510349
NCAPG2,54892,7,7q36.3,158116764,7.81132867599193,4.11527203105885
OR4F21,441308,8,8p23.3,106086,-6.58324014464668,0.458630143165521
FLJ45055,644128,8,8p23.3,148344,-5.55937714498957,0.456709002590717
ZNF596,169270,8,8p23.3,172200,-6.21076005138004,0.521547792534931
ERICH1,157697,8,8p23.3,604200,-6.07495572800016,0.570521377268903
CLN8,2055,8,8p23.3,1699277,-7.20421658424089,0.408005724755038
ANGPT2,285,8,8p23.1,6347601,-7.522452760759,0.414379671130447
DEFB1,1672,8,8p23.1,6715507,-11.8525569342972,0.247180718899235
OR7E125P,389616,8,8p23.1,7083212,-6.496685194904297,0.5372656609092771
LOC349196,349196,8,8p23.1,7106384,-10.277823732516111,0.2739525817705387
LOC728731,728731,8,8p23.1,7600003,-6.496685194904297,0.5372656609092771
CTSB,1508,8,8p23.1,11737442,-9.58550556516059,0.241021611210805
LOC100131581,100131581,8,8p23.1,12480186,-5.59318546404491,0.51538119398009
LONRF1,91694,8,8p23.1,12623777,-9.12416532118138,0.201739843692549
DLC1,10395,8,8p22,12985243,-8.41089430362957,0.363264905272032
TUSC3,7991,8,8p22,15442101,-8.10678317329798,0.130278749611182
MSR1,4481,8,8p22,16009758,-11.6079686072005,0.296297816533897
EFHA2,286097,8,8p22,16929119,-10.3153196626154,0.163950561748572
PDGFRL,5157,8,8p22,17478986,-5.83251494105101,0.522565529376266
ASAH1,427,8,8p22,17958214,-5.54817538326927,0.318864947333975
TNFRSF10B,8795,8,8p21.3,22933591,6.65114023603093,2.26865031160379
LOXL2,4017,8,8p21.3,23210355,12.440251124788,5.84448781945823
ENTPD4,9583,8,8p21.3,23346075,-5.39464671415699,0.557043545680503
STC1,6781,8,8p21.2,23755379,-5.63937748892601,0.202023176533942
ADAM28,10863,8,8p21.2,24207525,-9.09806963532565,0.093121687773184
CDCA2,157313,8,8p21.2,25372428,9.25553514204445,5.00683345357593
EPHX2,2053,8,8p21.1,27404562,-7.85999738075053,0.296249354713362
PBK,55872,8,8p21.1,27723057,5.52689142679547,5.86030099845919
FZD3,7976,8,8p21.1,28407692,-7.30216428578412,0.272061603597218
KIF13B,23303,8,8p21.1,28980714,-7.2592378787318,0.34119130036737
RBPMS,11030,8,8p12,30361486,-5.48540920007224,0.243975821053641
SNORD13,692084,8,8p12,33490535,-7.4827368345461,0.237111753503906
LOC728024,728024,8,8p12,37724011,6.61779413215778,2.25925155654091
GPR124,25960,8,8p12,37773932,-8.29294137097855,0.403080878269994
EIF4EBP1,1978,8,8p12,38007177,5.09130370609074,3.29114916807338
FGFR1,2260,8,8p12,38387813,-9.12768768273638,0.320660058289234
C8orf4,56892,8,8p11.21,40130146,-9.42101742578504,0.123114620104826
SFRP1,6422,8,8p11.21,41238635,-21.4875295290266,0.0475469046441829
GINS4,84296,8,8p11.21,41505903,9.00744585938792,3.82235634845137
MYST3,7994,8,8p11.21,41906154,-7.25414951001192,0.449711749752303
MCM4,4173,8,8q11.21,49036047,8.02740396855619,4.85198682613817
PCMTD1,115294,8,8q11.23,52892700,-6.6341111735018,0.223227290176218
FAM110B,90362,8,8q12.1,59069667,-7.41788288594556,0.455910234179053
CYP7B1,9420,8,8q12.3,65671246,-9.38050495016008,0.271771174612434
C8orf44,56260,8,8q13.1,67751008,-6.86199688714743,0.303191626841707
SGK3,23678,8,8q13.1,67787445,-6.86199688714743,0.303191626841707
DEPDC2,80243,8,8q13.2,69027157,-15.3558760526761,0.0917461661896194
SULF1,23213,8,8q13.3,70541427,-9.26323287665134,0.152863780087959
NCOA2,10499,8,8q13.3,71186821,-5.37208489965781,0.425284638461643
EYA1,2138,8,8q13.3,72272222,-7.23659968876105,0.217933728884481
LY96,23643,8,8q21.11,75066144,-5.82110174472172,0.532392701948159
PI15,51050,8,8q21.11,75899327,-6.27330049516341,0.0924162877764827
CRISPLD1,83690,8,8q21.11,76059531,-8.87100185941671,0.366165671986685
ZFHX4,79776,8,8q21.11,77756070,-7.51597580739145,0.288682478223221
C8orf70,51101,8,8q21.12,79740885,-5.79530383405672,0.200864657958049
IL7,3574,8,8q21.12,79807560,-11.4072220151533,0.352049459646453
STMN2,11075,8,8q21.13,80685935,-6.18088462930116,0.443246829452597
ZNF704,619279,8,8q21.13,81713324,-9.9682351375165,0.197054663794351
PAG1,55824,8,8q21.13,82042600,-8.17099113062316,0.389705288987561
FABP5,2171,8,8q21.13,82355340,-7.92315222360474,0.0251331254482509
SNX16,64089,8,8q21.13,82874373,-5.94100187085178,0.355793066119587
LRRCC1,85444,8,8q21.2,86206629,-6.0579140211826,0.326113367353602
CA13,377677,8,8q21.2,86345259,-5.83876960441024,0.410822219213369
CPNE3,8895,8,8q21.3,87595788,-6.50810874616991,0.462166816486826
MMP16,4325,8,8q21.3,89118576,-7.218844445128785,0.42999017895208846
RUNX1T1,862,8,8q21.3,93040328,-16.0281754515705,0.169016148588963
TP53INP1,94241,8,8q22.1,96007377,-7.71744696045782,0.196784230233549
C8orf38,137682,8,8q22.1,96106397,5.37929036188944,1.57019470661647
SDC2,6383,8,8q22.1,97575058,-8.25194892852415,0.194602023500703
PGCP,10404,8,8q22.1,97726675,-19.4960125708039,0.12389445142073
TSPYL5,85453,8,8q22.1,98354890,-13.2215417607216,0.171389529851447
LAPTM4B,55353,8,8q22.1,98856985,8.77460008737038,2.4976885657831
NPAL2,79815,8,8q22.2,99273563,-14.7381908504677,0.125457839916374
VPS13B,157680,8,8q22.2,100094670,-5.6724391919567,0.327957691722623
RGS22,26166,8,8q22.2,101042452,-11.9128398962703,0.318292587970905
ZNF706,51123,8,8q22.3,102278442,-7.66898790832267,0.243081249283765
ZFPM2,23414,8,8q23.1,106400323,-9.85410251568714,0.262629843097073
TRPS1,7227,8,8q23.3,116489900,-8.11906038870392,0.080827736095601
ENPP2,5168,8,8q24.12,120638500,-13.3022055901158,0.0760381495419652
DEPDC6,64798,8,8q24.12,120955146,-8.22251945303362,0.114323120009175
COL14A1,7373,8,8q24.12,121206533,-14.9436946635317,0.0526433752060522
MTSS1,9788,8,8q24.13,125632206,-6.59624704039717,0.27818441145293
LRRC6,23639,8,8q24.22,133653629,-8.57466878568213,0.272990471292918
TMEM71,137835,8,8q24.22,133791376,-8.82052532266233,0.329234672672238
SLA,6503,8,8q24.22,134118155,-5.66868825968724,0.410221757355056
WISP1,8840,8,8q24.22,134272494,-5.87686692219463,0.563151735780198
CHRAC1,54108,8,8q24.3,141590586,6.54032380700321,1.8071204675025
EIF2C2,27161,8,8q24.3,141610446,5.37861204280526,1.95994157652954
LY6K,54742,8,8q24.3,143778533,10.8042283077901,8.00178814986007
C8orf55,51337,8,8q24.3,143805623,5.8520029472555,1.7940907489013
ZC3H3,23144,8,8q24.3,144590968,6.33700025108662,2.25146284034252
LOC100130274,100130274,8,8q24.3,144860852,5.85731491583544,1.86483902396819
PUF60,22827,8,8q24.3,144970535,8.7590176093996,2.47194329670903
CYC1,1537,8,8q24.3,145221948,6.26753011296401,2.82406204144459
MAF1,84232,8,8q24.3,145231293,5.69550441347318,2.51963536651203
SCXB,642658,8,8q24.3,145393505,6.34444124287107,1.81477840812147
LOC100129885,100129885,8,8q24.3,145461347,6.34444124287107,1.81477840812147
HSF1,3297,8,8q24.3,145486078,5.42711091262702,1.9421875859359
GPR172A,79581,8,8q24.3,145553033,6.27714213575707,3.14102461743956
NFKBIL2,4796,8,8q24.3,145624984,7.28648940263195,2.22164879120531
CYHR1,50626,8,8q24.3,145660016,5.78496791693937,2.81868218079473
PPP1R16A,84988,8,8q24.3,145692917,6.230956971260865,1.920470182142575
MFSD3,113655,8,8q24.3,145705360,7.35223128796752,2.48482095253778
RECQL4,9401,8,8q24.3,145707479,7.9319784163591,2.40985629283877
KIAA1688,80728,8,8q24.3,145725371,5.32813190180714,1.75905637134316
RPL8,6132,8,8q24.3,145985958,5.14718604005497,1.67721948985929
C8orf33,65265,8,8q24.3,146248630,6.18632811140351,3.43187986185606
SMARCA2,6595,9,9p24.3,2005342,-6.8254649069716,0.400003478196444
RFX3,5991,9,9p24.2,3214645,-8.93123668447814,0.371908170971831
GLIS3,169792,9,9p24.2,3814128,-6.11160900967309,0.299886451581261
KIAA2026,158358,9,9p24.1,5909008,-7.9324764186025,0.217280634085405
IL33,90865,9,9p24.1,6231678,-12.519727537598,0.190031817774872
JMJD2C,23081,9,9p24.1,6747654,-7.01490314108992,0.333811196347674
PTPRD,5789,9,9p24.1,8304246,-6.0180116928753,0.29154777478603
ZDHHC21,340481,9,9p22.3,14607028,-5.43238208226167,0.139296287843281
FREM1,158326,9,9p22.3,14727150,-7.80778809450392,0.405594960835152
C9orf52,158219,9,9p22.3,15161561,-10.5198721008431,0.175725654486644
MGC24103,158295,9,9p22.3,16517183,-8.95506903243833,0.334723763580395
ADAMTSL1,92949,9,9p22.1,18464104,-9.13208957705064,0.431916124885271
DENND4C,55667,9,9p22.1,19280749,-5.83878739898565,0.316331566429627
LOC392288,392288,9,9p22.1,19450924,5.57996525291286,1.52987180366572
KIAA1797,54914,9,9p21.3,20648309,-19.970157908863,0.087044822625084
PTPLAD2,401494,9,9p21.3,20996365,-19.970157908863,0.087044822625084
CDKN2A,1029,9,9p21.3,21957751,20.1746448945296,10.9959537086797
IFT74,80173,9,9p21.2,26937037,-5.40091103100303,0.359076124237594
TEK,7010,9,9p21.2,27099286,-13.2621474623591,0.192876359830315
C9orf72,203228,9,9p21.2,27536544,-5.63056930992536,0.410604017931308
ANKRD18B,441459,9,9p13.3,33513927,5.12116560497942,2.63177286608883
KIF24,347240,9,9p13.3,34242378,7.20196564930061,2.21753088804074
C9orf131,138724,9,9p13.3,35031102,-5.37383861800348,0.551136730291651
FANCG,2189,9,9p13.3,35063835,5.15757295103761,2.7926515999928
CCDC107,203260,9,9p13.3,35648311,7.35669677492394,2.21234086242641
C9orf100,84904,9,9p13.3,35649341,7.35669677492394,2.21234086242641
NPR2,4882,9,9p13.3,35782406,-9.5349326164371,0.392631134332782
RECK,8434,9,9p13.3,36026906,-7.58539140172173,0.39370712228948
C9orf19,152007,9,9p13.3,36126742,-8.11254485407193,0.262524174311507
MELK,9833,9,9p13.2,36562905,7.89209392703613,6.64662480082923
RAB1C,441400,9,9p13.2,37626585,8.80260920452407,2.82201550912779
KGFLP2,654466,9,9p12,41948802,-7.654033146375437,0.2677699896908528
ANKRD20A2,441430,9,9p12,42358299,-5.5370944476618575,0.459764087619303
LOC100133034,100133034,9,9p11.2,42733173,-5.881463824543465,0.2734269476741315
ANKRD20A3,441425,9,9p11.2,43079968,-5.5370944476618575,0.459764087619303
KGFLP1,387628,9,9p11.2,46527562,-7.654033146375437,0.2677699896908528
FLJ20444,403323,9,9q12,66263518,-6.506983267979296,0.4827266240264255
LOC100131997,100131997,9,9q12,67374675,6.158629556849874,1.9803780046081265
ANKRD20A1,84210,9,9q12,67516581,-5.5370944476618575,0.459764087619303
PGM5P2,595135,9,9q12,68370060,-7.38034378060318,0.4052478392302215
ANKRD20A4,728747,9,9q12,68671801,-5.5370944476618575,0.459764087619303
LOC100132426,100132426,9,9q12,69634062,-5.881463824543465,0.2734269476741315
PGM5,5239,9,9q13,70161635,-7.62865057095413,0.399744520896699
FAM122A,116224,9,9q21.11,70584784,-6.20243763712068,0.379580907500611
ALDH1A1,216,9,9q21.13,74705407,-25.5986308952741,0.0295114765784855
RORB,6096,9,9q21.13,76302072,-7.97929047305052,0.150968667739369
PRUNE2,158471,9,9q21.13,78627991,-6.17678609444927,0.426247299780877
PSAT1,29968,9,9q21.2,80101879,7.84497930620393,5.98839996987107
SHC3,53358,9,9q22.1,90817880,-12.1005962556526,0.234399798282577
CKS2,1164,9,9q22.2,91115933,8.94578540066201,7.64390907096876
SYK,6850,9,9q22.2,92603891,-10.8343242646582,0.257862114948101
OGN,4969,9,9q22.31,94186070,-9.54956199839566,0.11661177402757
OMD,4958,9,9q22.31,94216359,-7.7266289895381,0.353327709202352
ASPN,54829,9,9q22.31,94258308,-9.37070464707862,0.09640752705154
ECM2,1842,9,9q22.31,94297420,-12.5767864010719,0.260968885952418
NINJ1,4814,9,9q22.31,94923592,6.2472531718527,1.92392029710691
C9orf3,84909,9,9q22.32,96528815,-7.62459733793812,0.40503832490952524
MIRN23B,407011,9,9q22.32,96887310,-7.23883573758046,0.333641109623923
MIRN27B,407019,9,9q22.32,96887547,-10.4710857564528,0.179250612035007
MIRN24-1,407012,9,9q22.32,96888123,-6.91980125597975,0.465918078736912
FANCC,2176,9,9q22.32,96901157,6.28712299144601,2.3858249304461
PTCH1,5727,9,9q22.32,97245085,-5.71914034963719,0.260754947839148
SLC35D2,11046,9,9q22.32,98122809,-5.45632432820028,0.533028569608289
ZNF367,195828,9,9q22.32,98190057,6.27812008936605,3.48671138752582
C9orf21,195827,9,9q22.33,98443354,7.11727372009539,1.93966145185861
TMOD1,7111,9,9q22.33,99326258,-8.35872866221847,0.422557467900677
C9orf97,158427,9,9q22.33,99402183,-8.35872866221847,0.422557467900677
COL15A1,1306,9,9q22.33,100745959,-7.23383560729403,0.373551190953737
C9orf30,91283,9,9q31.1,102229463,5.05573814433528,2.11081198964409
TMEFF1,8577,9,9q31.1,102275538,5.05573814433528,2.11081198964409
ABCA1,19,9,9q31.1,106583104,-10.9085252167385,0.171040565518435
ZNF462,58499,9,9q31.2,108665199,-8.22389712183446,0.250450914280962
MIRN32,407036,9,9q31.3,110848329,-7.80215303505375,0.381169287137457
ZNF483,158399,9,9q31.3,113327260,-7.62870644230148,0.196579433869059
PRPF4,9128,9,9q32,115077795,5.419739560947,2.2574142448555
BSPRY,54836,9,9q32,115151633,-7.68585418434006,0.438522857936606
POLE3,54107,9,9q32,115209342,6.12189992364654,2.19201836182054
DFNB31,25861,9,9q32,116204181,10.6835760496481,1.99420128169854
LOC389787,389787,9,9q33.1,119884792,-7.07926857476916,0.477257442252078
PHF19,26147,9,9q33.2,122657752,7.88159243532124,2.66754609328206
GSN,2934,9,9q33.2,123070201,-13.7576170600658,0.26513563669877
GGTA1,2681,9,9q33.2,123257140,-9.5037547449897,0.281137826475818
GPR21,2844,9,9q33.2,124836667,-5.60406736034395,0.369571830251073
LHX2,9355,9,9q33.3,125813710,7.31839601110689,2.24351570526065
PSMB7,5695,9,9q33.3,126155565,6.6353839672683,2.01681776791982
ANGPTL2,23452,9,9q33.3,128889449,-10.6445475389678,0.222756968085022
GARNL3,84253,9,9q33.3,129066967,-11.0701596606887,0.355870434160571
DPM2,8818,9,9q34.11,129737203,7.3147838915875,2.13688057760741
CIZ1,25792,9,9q34.11,129968165,6.53938173630305,1.89879040765783
C9orf119,375757,9,9q34.11,130078246,8.02788857658138,2.37459893656074
GLE1,2733,9,9q34.11,130306792,6.75458577734563,1.81660354424332
ZER1,10444,9,9q34.11,130531886,5.63118393920054,1.73903893513536
CCBL1,883,9,9q34.11,130635213,6.08675438814478,2.02798429975862
DOLPP1,57171,9,9q34.11,130883227,6.97636606866878,2.06874472510409
C9orf32,28989,9,9q34.11,131428256,5.28823542529125,2.77362673910634
ASB6,140459,9,9q34.11,131436704,5.23977230071673,2.531756533475705
PTGES,9536,9,9q34.11,131540433,7.49280791363159,3.58163022957575
SNORD62A,26786,9,9q34.13,133350873,-5.63253506569584,0.611217504762098
DDX31,64794,9,9q34.13,134459497,8.880449441763389,2.051974719660795
GTF3C4,9329,9,9q34.13,134535549,9.35898005525003,2.12308127351344
GTF3C5,9328,9,9q34.2,134895934,7.68907610798549,2.47017801901541
SURF2,6835,9,9q34.2,135213249,5.30094933057916,1.93244341003187
SURF4,6836,9,9q34.2,135218161,5.8520111890227,1.75164513953086
VAV2,7410,9,9q34.2,135616837,6.67163482310314,2.17582083793139
WDR5,11091,9,9q34.2,135991031,7.69113459822622,2.37762292802574
MRPS2,51116,9,9q34.3,137532375,5.65325625081634,2.62391587502402
UBAC1,10422,9,9q34.3,137964636,6.26314480872328,1.77372801194676
BTBD14A,138151,9,9q34.3,138043023,5.37812468797532,1.6753886247741
QSOX2,169714,9,9q34.3,138238000,9.61854579390868,3.37336236429021
GPSM1,26086,9,9q34.3,138348726,5.83516633349946,1.54200582666163
SNAPC4,6621,9,9q34.3,138389850,5.37562476376922,1.64350200525406
SDCCAG3,10807,9,9q34.3,138416195,5.95856124469583,2.67858389577163
PMPCA,23203,9,9q34.3,138424937,6.51135711042143,2.89433263159495
PTGDS,5730,9,9q34.3,138991777,-8.35852668184867,0.320355263594845
MAN1B1,11253,9,9q34.3,139101200,5.93248296642326,1.85416033027505
ANAPC2,29882,9,9q34.3,139189057,5.31207639782101,1.77716495825531
C9orf75,286262,9,9q34.3,139205890,5.72866221687678,2.10276692842035
NDOR1,27158,9,9q34.3,139220004,5.15087340682027,1.83878984017724
COBRA1,25920,9,9q34.3,139269768,5.77446879698642,2.37621481805574
NELF,26012,9,9q34.3,139462498,5.61344051839327,2.73432355159132
WDR85,92715,9,9q34.3,139569182,5.72548908551457,1.90357084913602
